loss,accuracy,precision_1,recall_1,val_loss,val_accuracy,val_precision_1,val_recall_1
0.5135704874992371,0.7959803938865662,0.8879787921905518,0.7048436999320984,0.6032974123954773,0.7432225346565247,0.8297725319862366,0.6722173690795898
0.5124635100364685,0.7967560291290283,0.8878233432769775,0.7064520120620728,0.6137799620628357,0.7211290597915649,0.7926119565963745,0.6598649621009827
0.50998854637146,0.7963796257972717,0.8877896666526794,0.7072960734367371,0.5988108515739441,0.7389107346534729,0.8235294222831726,0.6691201329231262
0.5091885328292847,0.7969271540641785,0.8855545520782471,0.7100507020950317,0.6330170631408691,0.7230238318443298,0.8118099570274353,0.6662536859512329
0.5096069574356079,0.7972921133041382,0.8879615664482117,0.7068911194801331,0.6184995174407959,0.7325098514556885,0.8356872797012329,0.6712335348129272
0.5081544518470764,0.7970240712165833,0.8882673978805542,0.7091609835624695,0.6169646978378296,0.733542263507843,0.8304151892662048,0.6653549075126648
0.5064355731010437,0.7977255582809448,0.886505663394928,0.7102217674255371,0.6028119921684265,0.7353398203849792,0.8233744502067566,0.6719744205474854
0.5060296058654785,0.7975829839706421,0.8864367008209229,0.7105811238288879,0.6251437664031982,0.7299227714538574,0.8186933994293213,0.6643953919410706
0.505815327167511,0.7975088357925415,0.889978289604187,0.7081971764564514,0.6577003598213196,0.7116430997848511,0.7846291065216064,0.6523708701133728
0.5038778185844421,0.7982844710350037,0.8876140713691711,0.710780680179596,0.6383862495422363,0.7214691638946533,0.8089088201522827,0.6656706929206848
0.5029612183570862,0.7987350225448608,0.8874807953834534,0.7121266722679138,0.6782805919647217,0.7084001302719116,0.7895969152450562,0.6513991951942444
0.5028773546218872,0.7985126376152039,0.8884106874465942,0.7110487818717957,0.6699207425117493,0.7195379734039307,0.7986133694648743,0.6575571894645691
0.5011909604072571,0.7992711067199707,0.8891909122467041,0.710780680179596,0.6780461668968201,0.7140844464302063,0.7899114489555359,0.6575207710266113
0.5015071034431458,0.8000695705413818,0.8905983567237854,0.7114536762237549,0.6683884263038635,0.7231574654579163,0.8043256402015686,0.6603750586509705
0.49999934434890747,0.7998756766319275,0.8916333317756653,0.7100735306739807,0.6758644580841064,0.711217999458313,0.7916764616966248,0.6536340713500977
0.49896442890167236,0.800463080406189,0.8924588561058044,0.7111228704452515,0.7114827632904053,0.6947481036186218,0.7742466330528259,0.634127676486969
0.4984666109085083,0.800902247428894,0.8909233212471008,0.713181734085083,0.7082852721214294,0.7021206617355347,0.7824309468269348,0.6369819641113281
0.49823442101478577,0.8007311224937439,0.8933864235877991,0.7113168239593506,0.7516278624534607,0.6871204376220703,0.7556961178779602,0.6312612295150757
0.4966870844364166,0.8003547191619873,0.8914121985435486,0.7123376727104187,0.7762824892997742,0.6995335817337036,0.7751093506813049,0.6413302421569824
0.49744996428489685,0.8007767796516418,0.8922833800315857,0.7120924592018127,0.7691408395767212,0.6818855404853821,0.7573146820068359,0.6202691793441772
0.4950425922870636,0.800902247428894,0.8930649757385254,0.7124004364013672,0.7402747273445129,0.7001408934593201,0.7830588817596436,0.6411358714103699
0.494690477848053,0.8013470768928528,0.8922790884971619,0.7146588563919067,0.7888540029525757,0.6785696744918823,0.7520149946212769,0.6198926568031311
0.4948824644088745,0.8016436696052551,0.8932834267616272,0.7136037945747375,0.7929646968841553,0.6923796534538269,0.7734519839286804,0.6293057203292847
0.493925005197525,0.8021626472473145,0.8937162160873413,0.7138832211494446,0.7803887128829956,0.700395941734314,0.7818894386291504,0.6469780802726746
0.49478235840797424,0.8020371794700623,0.8921616077423096,0.7158622145652771,0.8235958218574524,0.679189145565033,0.7526306509971619,0.6237550377845764
0.4933776259422302,0.8021740317344666,0.8928751945495605,0.7142197489738464,0.7812100648880005,0.6897439360618591,0.760076642036438,0.6312369704246521
0.49299266934394836,0.8023223280906677,0.8938804864883423,0.7131019234657288,0.7352918982505798,0.6852014064788818,0.7588680386543274,0.6269980072975159
0.49198031425476074,0.8029040694236755,0.8912085890769958,0.7164952754974365,0.762383222579956,0.69935142993927,0.7709552049636841,0.6403464078903198
0.49169719219207764,0.802527666091919,0.895219087600708,0.7132558822631836,0.8135356307029724,0.6852378249168396,0.7550387382507324,0.6297308206558228
0.4910399615764618,0.802829921245575,0.8904613852500916,0.7176872491836548,0.813256561756134,0.6923431754112244,0.7622640132904053,0.6331924200057983
0.4908137023448944,0.8028241991996765,0.8934612274169922,0.7160846590995789,0.8336234092712402,0.6904970407485962,0.7613574862480164,0.6340669393539429
0.4914833903312683,0.8028185367584229,0.8939010500907898,0.7149383425712585,0.7848470211029053,0.6897439360618591,0.7599295973777771,0.6344192028045654
0.48969370126724243,0.8038336634635925,0.894392728805542,0.716198742389679,0.8379286527633667,0.6965821385383606,0.7720614075660706,0.6401399374008179
0.48987656831741333,0.8034515380859375,0.8936133980751038,0.7160333395004272,0.8254967331886292,0.6933999061584473,0.7601237297058105,0.6358645558357239
0.4882505238056183,0.8037880659103394,0.8936734199523926,0.7173963785171509,0.8315020203590393,0.6893067359924316,0.756716251373291,0.6312126517295837
0.4878484606742859,0.8046264052391052,0.8943307399749756,0.7178526520729065,0.8140159845352173,0.6963635087013245,0.7595062851905823,0.6397390961647034
0.48745301365852356,0.8042100667953491,0.8924185037612915,0.7181093096733093,0.8313927054405212,0.7034567594528198,0.7693598866462708,0.6457027792930603
0.48667365312576294,0.8041131496429443,0.8935469388961792,0.7179268002510071,0.8261314630508423,0.697031557559967,0.7691490054130554,0.6417796015739441
0.48631152510643005,0.8045921921730042,0.8943874835968018,0.7177043557167053,0.8317045569419861,0.6851163506507874,0.7464855909347534,0.6288442015647888
0.4860762357711792,0.8047290444374084,0.8953980207443237,0.7182803750038147,0.8525673151016235,0.7052300572395325,0.7751076221466064,0.6495287418365479
0.4859590530395508,0.8044039607048035,0.8953242301940918,0.7164952754974365,0.8453745245933533,0.7067968845367432,0.776770830154419,0.6496016383171082
0.4846915602684021,0.8051682114601135,0.8934874534606934,0.719774603843689,0.8569652438163757,0.7196715474128723,0.8061939477920532,0.6608123183250427
0.4846433699131012,0.8049115538597107,0.8949277997016907,0.7174591422080994,0.8570692539215088,0.6914079785346985,0.7547818422317505,0.6374556422233582
0.484345406293869,0.805858314037323,0.8958367109298706,0.7192556262016296,0.862606406211853,0.695440411567688,0.7628400325775146,0.6382573246955872
0.48530516028404236,0.8044952154159546,0.8946227431297302,0.7179952263832092,0.8693773746490479,0.7072341442108154,0.7799465656280518,0.6522858738899231
0.4845256507396698,0.8056929111480713,0.8938945531845093,0.7195978164672852,0.9090116024017334,0.6947481036186218,0.7621161937713623,0.637929379940033
0.48398664593696594,0.8056586980819702,0.8946734070777893,0.7194951772689819,0.8733067512512207,0.6915172934532166,0.7559233903884888,0.6351236701011658
0.4826832115650177,0.8059039115905762,0.8950642943382263,0.7195236682891846,0.9090531468391418,0.7196958661079407,0.800291895866394,0.6593669652938843
0.48227569460868835,0.8064001202583313,0.8959985971450806,0.7196206450462341,0.8669337630271912,0.7180683016777039,0.7938809394836426,0.663727343082428
0.4827140271663666,0.8053165078163147,0.8958632349967957,0.718822181224823,0.8826156258583069,0.7399917244911194,0.8257026076316833,0.6829907894134521
0.48179247975349426,0.8063373565673828,0.8973358869552612,0.7190160751342773,0.8985239267349243,0.6895860433578491,0.7479987740516663,0.6367147564888
0.4813804030418396,0.8061890602111816,0.8961102366447449,0.7197461128234863,0.9529343843460083,0.6924524903297424,0.7667115330696106,0.6366540193557739
0.4815974533557892,0.80678790807724,0.8981659412384033,0.7189077138900757,0.8982958197593689,0.6958898305892944,0.7643468976020813,0.6419132351875305
0.48178374767303467,0.8062232732772827,0.8951840400695801,0.7204418778419495,0.884666919708252,0.6941165328025818,0.7587724328041077,0.6387431621551514
0.4812738597393036,0.8058810830116272,0.8958947062492371,0.7199970483779907,0.8751194477081299,0.697238028049469,0.7586434483528137,0.6415002942085266
0.4805561602115631,0.8063830137252808,0.8965625166893005,0.7200939655303955,0.875518262386322,0.7175095677375793,0.7843962907791138,0.6650391221046448
0.4791356921195984,0.8071016073226929,0.8974218964576721,0.7202365398406982,0.8834691643714905,0.6915537118911743,0.7528648376464844,0.6399698853492737
0.47896748781204224,0.8069932460784912,0.8957100510597229,0.7218562960624695,0.8664538860321045,0.7107200026512146,0.7814537882804871,0.6535369157791138
0.479424387216568,0.8069475889205933,0.8972644805908203,0.7209494709968567,0.8450985550880432,0.7143152356147766,0.777212917804718,0.6591847538948059
0.4788650572299957,0.806765079498291,0.8973715901374817,0.7202422618865967,0.8281558156013489,0.7008817791938782,0.7680425643920898,0.64499831199646
0.47914594411849976,0.8067821860313416,0.8967903256416321,0.7199342846870422,0.8520675897598267,0.7318296432495117,0.8047105073928833,0.6731039881706238
0.47828057408332825,0.8075920343399048,0.8987626433372498,0.7207897901535034,0.8615843057632446,0.7233760952949524,0.797907829284668,0.670747697353363
0.47828125953674316,0.8073981404304504,0.8961173892021179,0.7222611904144287,0.8435720801353455,0.7297648787498474,0.8037025928497314,0.6712456941604614
0.47777196764945984,0.8069875240325928,0.894237220287323,0.7236527800559998,0.8463252186775208,0.7282344698905945,0.798606276512146,0.6723145246505737
0.478041410446167,0.8069932460784912,0.8948928117752075,0.723407506942749,0.842987060546875,0.7204732298851013,0.7884008288383484,0.6675533056259155
0.47840216755867004,0.8071016073226929,0.8967530131340027,0.72187340259552,0.853986382484436,0.7234610915184021,0.8013541102409363,0.6655856966972351
0.4772431254386902,0.8076205849647522,0.8958261013031006,0.723048210144043,0.833556056022644,0.7161492705345154,0.7825051546096802,0.6625613570213318
